627.4, 0.323
628.1, 0.330
628.8, 0.336
629.5, 0.343
630.2, 0.349
631.0, 0.356
631.7, 0.363
632.4, 0.371
633.1, 0.379
633.8, 0.388
634.5, 0.395
635.2, 0.403
636.0, 0.410
636.7, 0.418
637.4, 0.427
638.1, 0.436
638.8, 0.445
639.5, 0.453
640.2, 0.461
641.0, 0.469
641.7, 0.478
642.4, 0.487
643.1, 0.497
643.8, 0.504
644.5, 0.514
645.2, 0.522
646.0, 0.531
646.7, 0.540
647.4, 0.549
648.1, 0.559
648.8, 0.569
649.5, 0.579
650.2, 0.589
651.0, 0.598
651.7, 0.609
652.4, 0.619
653.1, 0.630
653.8, 0.641
654.5, 0.652
655.2, 0.663
656.0, 0.674
656.7, 0.685
657.4, 0.696
658.1, 0.708
658.8, 0.719
659.5, 0.730
660.2, 0.740
661.0, 0.752
661.7, 0.763
662.4, 0.774
663.1, 0.786
663.8, 0.797
664.5, 0.811
665.2, 0.822
666.0, 0.835
666.7, 0.849
667.4, 0.862
668.1, 0.874
668.8, 0.886
669.5, 0.899
670.2, 0.913
670.9, 0.926
671.6, 0.940
672.4, 0.954
673.1, 0.967
673.8, 0.980
674.5, 0.993
675.2, 1.006
675.9, 1.020
676.6, 1.034
677.3, 1.047
678.0, 1.058
678.7, 1.070
679.4, 1.082
680.2, 1.096
680.9, 1.110
681.6, 1.125
682.3, 1.138
683.0, 1.150
683.7, 1.163
684.4, 1.176
685.1, 1.193
685.8, 1.207
686.5, 1.222
687.2, 1.238
688.0, 1.253
688.7, 1.268
689.4, 1.281
690.1, 1.295
690.8, 1.309
691.5, 1.324
692.2, 1.338
692.9, 1.352
693.6, 1.366
694.3, 1.380
695.0, 1.393
695.8, 1.406
696.5, 1.419
697.2, 1.433
697.9, 1.447
698.6, 1.461
699.3, 1.476
700.0, 1.488
700.7, 1.502
701.4, 1.514
702.1, 1.530
702.8, 1.542
703.6, 1.561
704.3, 1.577
705.0, 1.601
705.7, 1.614
706.4, 1.630
707.1, 1.641
707.8, 1.659
708.6, 1.671
709.3, 1.687
710.0, 1.701
710.8, 1.722
711.5, 1.738
712.2, 1.754
713.0, 1.769
713.7, 1.787
714.4, 1.802
715.2, 1.818
715.9, 1.833
716.6, 1.843
717.4, 1.856
718.1, 1.860
718.8, 1.874
719.6, 1.887
720.3, 1.906
721.0, 1.917
721.8, 1.933
722.5, 1.941
723.2, 1.958
724.0, 1.976
724.7, 1.984
725.4, 1.992
726.2, 1.997
726.9, 2.010
727.6, 2.023
728.4, 2.033
729.1, 2.048
729.8, 2.040
730.6, 2.042
731.3, 2.047
732.0, 2.067
732.8, 2.070
733.5, 2.076
734.2, 2.090
735.0, 2.105
735.7, 2.115
736.4, 2.124
737.2, 2.127
737.9, 2.135
738.6, 2.143
739.4, 2.143
740.1, 2.144
740.8, 2.141
741.6, 2.167
742.3, 2.184
743.0, 2.185
743.8, 2.182
744.5, 2.178
745.2, 2.188
746.0, 2.193
746.7, 2.192
747.4, 2.193
748.2, 2.180
748.9, 2.195
749.6, 2.213
750.4, 2.232
751.1, 2.230
751.8, 2.228
752.6, 2.252
753.3, 2.254
754.0, 2.251
754.8, 2.217
755.5, 2.239
756.2, 2.242
757.0, 2.255
757.7, 2.249
758.4, 2.256
759.2, 2.254
759.9, 2.266
760.6, 2.282
761.4, 2.307
762.1, 2.291
762.8, 2.269
763.6, 2.250
764.3, 2.264
765.0, 2.271
765.8, 2.301
766.5, 2.294
767.2, 2.306
768.0, 2.264
768.7, 2.256
769.4, 2.233
770.2, 2.251
770.9, 2.241
771.6, 2.288
772.4, 2.322
773.1, 2.325
773.8, 2.284
774.6, 2.281
775.3, 2.284
776.0, 2.289
776.8, 2.283
777.5, 2.291
778.2, 2.318
779.0, 2.302
779.7, 2.328
780.4, 2.313
781.1, 2.316
781.9, 2.300
782.6, 2.329
783.3, 2.318
784.1, 2.350
784.8, 2.306
785.5, 2.304
786.3, 2.288
787.0, 2.286
787.7, 2.321
788.5, 2.335
789.2, 2.356
789.9, 2.309
790.7, 2.299
791.4, 2.325
792.1, 2.415
792.9, 2.382
793.6, 2.347
794.3, 2.338
795.1, 2.380
795.8, 2.492
796.5, 2.477
797.3, 2.413
798.0, 2.344
798.7, 2.363
799.5, 2.374
800.2, 2.386
