2.5
380.3, 0.999
381.1, 1.022
381.8, 1.019
382.6, 1.020
383.3, 1.017
384.0, 1.046
384.8, 1.063
385.5, 1.090
386.3, 1.091
387.0, 1.113
387.8, 1.130
388.5, 1.174
389.3, 1.197
390.0, 1.209
390.7, 1.222
391.5, 1.247
392.2, 1.277
393.0, 1.299
393.7, 1.316
394.5, 1.319
395.2, 1.322
396.0, 1.325
396.7, 1.338
397.4, 1.345
398.2, 1.351
398.9, 1.356
399.7, 1.362
400.4, 1.364
401.2, 1.364
401.9, 1.368
402.7, 1.371
403.4, 1.375
404.1, 1.375
404.9, 1.377
405.6, 1.375
406.4, 1.375
407.1, 1.369
407.9, 1.372
408.6, 1.370
409.4, 1.376
410.1, 1.376
410.8, 1.377
411.6, 1.376
412.3, 1.377
413.1, 1.379
413.8, 1.380
414.6, 1.380
415.3, 1.379
416.1, 1.383
416.8, 1.388
417.5, 1.391
418.3, 1.391
419.0, 1.385
419.8, 1.384
420.5, 1.379
421.3, 1.379
422.0, 1.381
422.8, 1.383
423.5, 1.381
424.2, 1.378
425.0, 1.376
425.7, 1.377
426.5, 1.375
427.2, 1.375
428.0, 1.374
428.7, 1.375
429.5, 1.376
430.2, 1.372
430.9, 1.367
431.7, 1.363
432.4, 1.366
433.2, 1.366
433.9, 1.368
434.7, 1.366
435.4, 1.364
436.2, 1.366
436.9, 1.361
437.7, 1.361
438.4, 1.356
439.1, 1.355
439.9, 1.355
440.6, 1.352
441.4, 1.351
442.1, 1.348
442.9, 1.347
443.6, 1.344
444.4, 1.344
445.1, 1.347
445.8, 1.344
446.6, 1.342
447.3, 1.337
448.1, 1.338
448.8, 1.337
449.6, 1.336
450.3, 1.334
451.1, 1.336
451.8, 1.337
452.5, 1.337
453.3, 1.334
454.0, 1.332
454.8, 1.329
455.5, 1.326
456.3, 1.325
457.0, 1.327
457.8, 1.325
458.5, 1.324
459.2, 1.320
460.0, 1.315
460.7, 1.310
461.5, 1.307
462.2, 1.308
463.0, 1.304
463.7, 1.300
464.5, 1.296
465.2, 1.290
465.9, 1.286
466.7, 1.282
467.4, 1.281
468.2, 1.279
468.9, 1.276
469.7, 1.273
470.4, 1.268
471.2, 1.261
471.9, 1.255
472.6, 1.249
473.4, 1.251
474.1, 1.250
474.9, 1.249
475.6, 1.244
476.4, 1.239
477.1, 1.237
477.9, 1.235
478.6, 1.234
479.3, 1.228
480.1, 1.218
480.8, 1.211
481.6, 1.207
482.3, 1.203
483.1, 1.202
483.8, 1.197
484.6, 1.191
485.3, 1.186
486.0, 1.182
486.8, 1.178
487.5, 1.171
488.3, 1.164
489.0, 1.166
489.8, 1.161
490.5, 1.160
491.3, 1.153
492.0, 1.149
492.8, 1.144
493.5, 1.141
494.2, 1.139
495.0, 1.137
495.7, 1.139
496.5, 1.135
497.2, 1.134
498.0, 1.128
498.7, 1.127
499.5, 1.125
500.2, 1.123
500.9, 1.122
501.7, 1.121
502.4, 1.120
503.2, 1.118
503.9, 1.113
504.7, 1.112
505.4, 1.109
506.2, 1.109
506.9, 1.107
507.6, 1.105
508.4, 1.102
509.1, 1.101
509.9, 1.098
510.6, 1.096
511.4, 1.094
512.1, 1.095
512.8, 1.093
513.5, 1.090
514.3, 1.086
515.0, 1.082
515.7, 1.078
516.4, 1.075
517.1, 1.072
517.8, 1.070
518.6, 1.068
519.3, 1.066
520.0, 1.066
520.7, 1.064
521.4, 1.061
522.1, 1.060
522.9, 1.059
523.6, 1.056
524.3, 1.054
525.0, 1.053
525.7, 1.053
526.4, 1.051
527.2, 1.049
527.9, 1.048
528.6, 1.046
529.3, 1.046
530.0, 1.044
530.7, 1.043
531.5, 1.039
532.2, 1.037
532.9, 1.036
533.6, 1.034
534.3, 1.029
535.0, 1.026
535.8, 1.023
536.5, 1.021
537.2, 1.018
537.9, 1.015
538.6, 1.014
539.3, 1.013
540.1, 1.010
540.8, 1.007
541.5, 0.999
542.2, 0.994
542.9, 0.987
543.6, 0.983
544.4, 0.980
545.1, 0.980
545.8, 0.982
546.5, 0.983
547.2, 0.983
547.9, 0.985
548.7, 0.990
549.4, 0.999
550.1, 1.007
550.8, 1.013
551.5, 1.016
552.2, 1.016
553.0, 1.019
553.7, 1.020
554.4, 1.023
555.1, 1.024
555.8, 1.024
556.6, 1.024
557.3, 1.025
558.0, 1.026
558.7, 1.025
559.4, 1.025
560.1, 1.025
560.9, 1.026
561.6, 1.026
562.3, 1.025
563.0, 1.025
563.7, 1.026
564.4, 1.027
565.2, 1.027
565.9, 1.029
566.6, 1.028
567.3, 1.031
568.0, 1.028
568.7, 1.026
569.5, 1.024
570.2, 1.025
570.9, 1.025
571.6, 1.026
572.3, 1.025
573.0, 1.028
573.8, 1.027
574.5, 1.027
575.2, 1.025
575.9, 1.024
